locId,latitude,longitude
3712,50.59985,21.6955
13174,51.1679923076923,20.02793846153846
12860,52.2833,20.9333
6494,51.0399,23.0395
448,54.2833,23.0333
5944,53.3,21.6667
8154,50.3134,22.961
331,50.84946,22.489
6679,52.760850000000005,16.8198
599,54.05,18.8667
6346,52.95603333333333,15.209433333333331
11752,50.8211,20.6689
9835,50.769499999999994,20.488266666666664
8617,51.6111,17.3016
3924,52.19174285714286,20.233
7310,52.64326,20.9317
7547,50.484366666666666,19.597733333333334
1806,50.2456,23.131199999999996
341,54.2833,23.05
12246,51.324,18.1212
10207,52.048,18.8251
11038,52.1062,16.7338
4931,50.5483,22.1641
11148,51.9626,21.3135
9620,51.8048,16.4823
651,49.7741,18.7884
8315,50.6891,20.013849999999998
14382,51.052327272727275,19.494500000000002
9293,53.4,18.2333
4572,52.0693,15.85565
12267,52.345859999999995,19.63032
11711,51.06990666666665,18.772666666666666
3861,52.0277,20.673566666666666
2122,51.58184285714286,19.3948
14216,51.84735,19.41275
13717,50.9667,20.9
13340,50.3051,16.5637
9605,52.5477,20.511699999999998
3790,53.8167,18.9833
6473,51.45,20.15
5414,53.0712,17.4252
10991,50.3386,17.265
12825,51.9227,20.237166666666667
5643,50.14535,18.08405
278,52.98623333333333,15.202999999999998
6084,51.58565,19.129199999999997
8010,51.688325,15.732099999999999
9565,50.1854,20.6485
4283,52.0396,21.0175
66,52.2167,21.6333
13759,51.6539,15.696699999999998
11702,50.4658,16.4444
3975,53.1333,17.3667
429,49.6406,20.9741
1961,50.149950000000004,19.6466
13004,53.5855,18.6698
12297,51.3482,18.2159
13651,53.0598,18.1439
10150,50.8167,21.4833
13256,50.2705,19.96343333333333
5727,51.6167,18.1333
12562,53.8922,16.0684
1297,51.3136,23.512
6040,51.8667,15.15
11857,51.1595,20.9132
2560,51.5189,19.4424
13703,52.38675,20.19545
1081,51.39865,18.6578
8053,49.57256666666667,22.170299999999997
5576,54.6295,17.6548
7209,50.66876666666667,16.18936666666667
2940,50.6366,19.20045
11978,53.9081,22.9727
12006,51.89505,20.865850000000002
6717,52.5815,16.7079
9660,52.0057,20.81355
202,53.2081,21.2568
6852,50.0454,22.7887
3700,50.7483,16.9575
1056,52.66095,18.510550000000002
14020,51.861900000000006,15.563300000000002
2563,50.043499999999995,19.275199999999998
5796,49.907375,18.633225
8805,49.671366666666664,19.286833333333334
12135,54.071650000000005,18.9218
5031,52.45,21.2333
5625,49.44970000000001,21.169116666666664
473,52.400171428571426,22.49757142857143
9515,52.108641666666664,20.670125
11198,50.72985,20.4356
5165,50.7637,16.934166666666666
7918,51.8067,20.2569
627,53.3065,14.6484
2862,51.11465,16.8135
6890,51.9246,18.9764
10928,51.7023,21.8837
12421,53.9739,14.8472
11321,51.462825,20.7387
1747,52.88134,20.61754
566,50.284166666666664,18.246333333333336
2531,54.1425,21.2739
14193,50.25,21.9333
10542,49.56285,22.2015
10653,53.9167,23.2167
11246,51.456466666666664,18.621816666666668
82,51.993675,19.7593
11810,50.5411,23.9427
4481,53.53375,17.5195
11247,49.925,21.5927
4165,49.947987499999996,18.585750000000004
4538,50.36694285714287,19.185328571428574
9028,52.1839,19.646
6522,53.34625,18.164450000000002
4905,52.258449999999996,18.1017
7401,52.765966666666664,19.559433333333335
7775,50.067949999999996,18.5041
9746,51.206939999999996,19.835259999999998
14246,51.97047971014497,15.619156521739134
7806,52.1351,15.5368
6232,52.3123,21.2778
9173,50.25,20.8833
5090,50.5333,21.4667
1800,51.59598000000001,17.69494
4415,51.536,20.9073
1198,50.703424999999996,20.794024999999998
13181,51.4168,20.37725
6747,51.7178,17.3811
1217,51.601,21.3474
10264,50.6529,19.0575
6457,53.2648,17.262866666666667
2553,51.37306666666666,16.897844444444445
7050,50.1815,19.86295
5226,52.0088,16.8177
13199,51.825488888888884,16.781144444444443
1603,52.5306,16.2155
11282,53.881699999999995,20.435499999999998
4557,54.1257,15.3925
13144,51.86,20.8079
11253,51.52009999999999,23.088233333333335
11767,52.8538,20.4516
8520,53.69975999999999,19.971120000000003
5271,54.1719,21.1408
4985,52.5167,21.7167
10965,52.23800000000001,22.244974999999997
98,50.7116,19.4849
11125,50.7129,20.8923
5151,52.1342,20.0709
2313,50.58893333333333,18.815566666666665
4917,52.460499999999996,15.923933333333332
6999,49.8639,21.7119
11146,52.9,17.7167
12603,52.79673333333333,21.959833333333332
11812,53.65113,22.613120000000002
5456,53.1068,14.8224
10675,52.7132,21.488
3228,51.40811666666667,21.935666666666666
7494,52.534760000000006,16.800579999999997
8063,52.581500000000005,19.47885
6955,51.0917,20.9748
5740,50.27668,18.693279999999998
10692,52.99882,20.07292
8057,49.5122,22.032400000000003
357,51.7151,19.8063
11806,53.716100000000004,19.345633333333335
13514,52.345785714285725,21.234299999999998
7266,53.0437,16.8593
3783,49.9411,22.0196
1579,51.30775,21.964399999999998
4025,50.8213,21.8782
6223,51.81455,20.06475
338,50.183633333333326,19.794133333333335
13508,52.829,22.8519
11310,50.56936250000001,22.0379125
1881,50.0723,18.1152
13250,53.3165,22.3793
5215,54.7833,17.85
11569,50.4115,18.047
7993,49.34078,19.9298
1836,49.589166666666664,19.110433333333333
3274,53.2738,20.4162
14106,52.0262,18.5053
12720,53.86496666666667,19.464333333333332
10,52.3661,20.7249
5586,51.150999999999996,22.476399999999998
337,50.7667,19.9833
13198,51.4585,20.7387
2393,50.796724999999995,21.198500000000003
5914,51.3262,19.3091
1395,53.3333,15.5333
13574,51.9924,19.9106
8601,52.39945,17.15495
5590,51.5954,19.0013
2835,51.2906,20.046575
673,50.082,17.75405
3417,52.2833,18.35
10104,52.9439,23.5265
13259,52.0702,21.531
13806,50.4488,18.6029
6472,54.6833,17.2833
2961,51.203133333333334,15.310666666666668
13728,53.79474999999999,20.59865
5012,49.704775,19.736225
1776,53.2481,19.4655
13253,53.195350000000005,22.383224999999996
7591,53.8264,20.546950000000002
2699,54.2361,18.20085
11429,54.1473,15.48475
1699,50.86249999999999,16.2266
602,50.736700000000006,18.20913333333333
13399,50.73409999999999,20.63703333333333
6668,52.4888,19.477
13504,52.5856,21.3143
11528,54.2167,17.9667
5272,53.4477,23.09435
10007,54.609300000000005,18.3522
284,49.5076,20.7846
8170,49.50899999999999,20.2426
14012,50.1667,22.7833
5480,49.93745,20.05175
8567,50.6491,16.6921
10607,50.47735,16.64105
9506,53.6833,15.6
6963,50.69798,17.38786
10436,50.21595000000001,21.51565
3194,51.39667142857143,17.471914285714288
12843,50.4,17.6333
5156,52.33923333333332,16.310666666666663
4897,50.435779999999994,16.65288
6790,50.975,19.466700000000003
2649,52.629625,20.223550000000003
10451,53.5937,16.0972
13505,51.9671,22.3903
2676,50.2667,21.8667
10200,53.061,18.454225
6671,51.8667,19.3667
6324,53.26414,19.8185
6053,49.53975,19.0076
9416,52.994499999999995,17.43008
7749,52.070750000000004,20.072499999999998
12321,52.694,23.2593
5068,51.699,18.1402
6140,50.812075,19.591625000000004
5805,49.511849999999995,21.8167
2241,51.9596,21.1606
13422,51.070499999999996,21.9903
250,53.94226666666666,18.593799999999998
12126,50.5905,21.0054
7077,52.11535,17.079900000000002
2017,52.05,19.4167
3314,49.94463333333334,18.4129
10050,53.3656,14.8678
11750,50.8211,20.6689
13833,50.9833,20.6833
8968,50.6403,16.9045
6281,51.809000000000005,21.471249999999998
5980,52.75,16.0
12690,52.0012,21.0441
14052,50.748050000000006,20.151325
1692,50.2681,20.7424
9636,51.55,17.9167
7597,54.1081,19.5421
5026,50.4929,20.8533
9132,50.832433333333334,15.679433333333334
2305,54.3667,17.2833
7577,52.0446,20.6531
6132,52.869150000000005,18.726300000000002
12885,53.88644000000001,20.84682
9340,50.947399999999995,19.604419999999998
14264,50.43455,18.307450000000003
46,53.8833,19.3667
13984,54.7235,17.5283
11109,53.8743,15.2419
14039,52.8274,19.8737
482,49.3722,20.013550000000002
8942,50.517725,20.515
2085,50.158966666666664,18.510800000000003
6020,51.27614,20.7715
12983,52.26651666666667,16.1829
1736,54.2,22.3167
8376,51.5258,23.5671
3579,52.7972,17.4272
12707,51.1147,18.349200000000003
13012,50.0295,21.1525
10990,50.4685,19.7213
13519,52.11429999999999,16.12748
554,50.0857,20.03895
2841,53.5662,15.7872
7381,51.51626666666667,17.600833333333334
1561,51.2697,17.951050000000002
4808,53.7677,20.5618
8379,51.5258,23.5671
11081,51.2025,17.3242
7976,50.4057,17.7582
7995,53.1508,14.7901
6937,54.0833,18.6167
12200,51.002,21.714366666666667
2697,53.4149,15.2394
11866,50.009425,18.584049999999998
3796,49.426550000000006,22.322625000000002
3842,52.135549999999995,22.83435
4235,53.599,19.3584
3719,50.805499999999995,17.0794
8501,51.64078888888889,17.813366666666667
11896,50.066775,21.901175
391,52.2534,20.9132
9105,53.5326,14.8853
2195,54.70856666666666,18.330099999999998
5871,52.0398,20.6029
3391,51.9871,20.5024
5862,52.6912,18.7717
10891,51.177,18.3862
13624,53.3481,21.3894
7079,51.01745,17.95245
11024,53.305,15.2785
6696,52.1167,22.4
6812,50.695,17.5921
603,51.7401,15.0742
12631,50.950133333333326,21.5819
1892,51.179649999999995,20.7389
4534,51.54034,22.179160000000003
12256,50.6955,22.7479
950,54.3052,17.9974
12201,50.5795,18.0829
8516,51.4227,17.936733333333333
11091,53.6728,16.141
13024,51.72029090909091,19.047400000000003
9121,51.68496666666667,23.200033333333334
2747,52.4875,17.429000000000002
2302,52.000733333333336,21.09926666666667
10869,51.9667,20.15
2347,51.7218,19.0818
7204,52.7833,22.7
5891,52.4,19.65
5978,54.05,21.45
7118,50.1038,20.5575
3731,50.3233,21.7355
8083,51.0715,15.8642
7466,52.4883,16.9131
10179,52.88593333333333,21.40986666666667
166,49.9097,21.48
12548,49.85663333333333,20.653566666666666
857,49.9333,22.6667
14274,50.838366666666666,17.4615
7879,53.65,14.9
9547,50.23993333333334,19.708299999999998
4448,52.16986666666666,23.082633333333334
12165,51.4554,21.0289
1313,54.35,16.3333
906,51.1339,19.4585
11286,52.513200000000005,21.2099
10485,53.1167,16.9167
3183,50.1167,18.55
3954,53.927525,18.574275
3332,53.98576666666667,19.000466666666664
7463,53.91694,19.928919999999998
3944,49.6962,21.9018
926,52.2678,16.13195
11158,53.9715,22.6302
4472,49.6328,22.7056
4145,49.4408,21.8023
586,50.8205,17.344
2156,51.30325,20.14615
12546,49.828900000000004,21.6272
2379,50.1185,20.115099999999998
6515,53.62253333333334,16.962750000000003
4079,52.9833,18.4
1540,52.367599999999996,18.067500000000003
5729,51.4565,19.5158
4133,51.3364,19.069666666666667
13623,53.981100000000005,22.03445
4702,52.0,21.25
4842,51.991499999999995,15.781200000000002
4586,50.1334,20.1713
2240,50.92833333333332,20.021516666666667
11114,52.19358,18.96426
456,53.1111,19.0913
6449,53.52945,18.2139
3390,51.9833,20.4667
6945,50.949000000000005,16.651133333333334
704,52.4409,15.645
13766,50.5333,19.2
2711,50.7833,18.1833
5607,52.0537,18.0146
3592,49.627633333333335,20.9456
8837,51.6731,19.3046
5054,53.2346,15.1149
2148,52.26005000000001,18.649
14217,52.4652,16.246650000000002
9493,50.195479999999996,20.28076
8860,49.4748,19.7742
4070,52.4167,20.8
8214,51.23765,19.467175
12892,50.0149,20.118425000000002
13945,50.31625,23.0288
10797,53.118950000000005,18.472624999999997
9635,51.58526666666666,17.830133333333333
5062,53.1648,23.4594
8137,52.527800000000006,19.95795
8150,53.2214,14.9815
6435,52.3221,16.6407
4001,53.804,21.3669
11156,50.699,20.4608
10146,51.2007,16.312800000000003
661,49.8833,22.1
11060,51.4247090909091,19.36362727272727
12833,52.60733333333334,19.072633333333332
11706,50.5931,21.5494
475,50.6546,23.2618
12029,50.334,17.68486
5009,51.79945,18.372825
12404,52.9667,14.6066
13324,50.57263333333333,18.3986
5505,50.0747,19.937866666666668
8252,52.26990000000001,21.3019
5763,50.35276666666667,20.032316666666667
1308,49.5167,19.8
6641,50.14286666666666,20.116366666666668
12364,52.715,18.0942
1832,51.2833,20.2167
13051,52.3827,22.4575
9262,54.1504,17.6399
4388,52.1783,21.3818
10335,52.24918,20.53258
2633,50.83285,23.91255
4945,51.03276666666667,19.6279
8743,51.6132,19.3553
5084,50.6763,21.274
8069,52.434875000000005,20.703858333333333
1663,50.27943333333333,20.116988888888887
1338,50.4667,20.7167
11100,52.4398,15.0012
9414,52.8545,16.1761
1690,50.1554,19.134725
10248,53.0367,19.0031
13188,51.4679,16.61875
7757,49.986375,21.876775
2497,53.6867,22.1071
930,52.771,16.6409
6639,51.8167,16.8
2942,49.75,19.3833
310,54.25325,20.81315
4558,49.7833,22.8833
12718,53.9,14.45
2842,51.0587,17.1864
2771,54.377,18.4853
5363,49.75,20.3833
6856,53.46082,18.263740000000002
7410,49.7593,21.6162
7789,52.7352,17.5786
4354,54.7,18.7042
10543,52.78756666666667,15.156133333333335
2814,51.95,15.7167
2510,52.0307,17.0565
13180,52.0167,16.1333
9423,52.1904,18.6718
1732,52.1459,15.4031
1325,51.15,17.05
12173,50.44955,19.012999999999998
14047,52.7795,22.4222
9236,52.2847,17.9758
1268,54.1578,15.577999999999998
13426,51.90245,21.561500000000002
3138,50.263866666666665,20.622533333333333
6498,49.9727,20.7722
9147,50.4356,17.3407
2000,52.1932,21.063
9050,50.90965,16.0019
6150,54.4616,18.1406
9321,51.8808,19.755399999999998
5144,51.12479999999999,20.00545
12296,52.5,19.75
9990,51.004574999999996,18.876224999999998
13744,50.4908,22.26365
949,52.4533,20.1263
11948,50.4297,16.5688
11788,50.98428571428571,19.987957142857145
2955,51.399750000000004,20.48075
8387,53.3333,22.2833
1239,51.31156666666667,21.573233333333334
7522,51.226,17.9853
11526,52.58945,19.309662499999998
13486,52.0147,21.211
6080,49.88615,19.3977
1681,51.35495,16.163925
2840,52.348675,14.780275
11556,53.3236,15.0848
14281,50.423350000000006,20.4132625
14294,51.46458333333334,17.08291666666667
7816,51.6392,15.9961
11297,51.16565,16.597
11764,52.24870000000001,21.28233333333333
9933,53.7313,22.6982
1745,50.85796666666667,16.007833333333334
571,51.05835,17.7083
11562,51.634699999999995,19.2414
2805,49.83545,21.6128
10401,50.530460000000005,21.20252
6074,49.963350000000005,20.3687
2018,53.17824999999999,18.897525
9438,51.21356666666667,19.35076666666667
13747,52.829,22.8519
9685,49.91798,19.68382
37,51.8172,19.30035
3086,50.11123333333333,22.486900000000002
12651,52.84056666666667,20.172033333333335
12941,54.5,18.4333
2935,53.95,19.15
11212,50.6488,18.6141
5850,50.7265,19.7597
8486,50.1917,19.5718
3618,51.4206,20.88855
4573,50.5167,20.9167
2189,54.4352,16.3773
2067,50.1667,18.6667
4479,49.5235,20.9396
1605,50.30263636363636,18.97010909090909
8665,52.29555,16.1374
4452,51.9167,19.7
1784,52.0274,15.2466
4489,49.891400000000004,21.45015
13521,52.99055,17.6968
10394,51.289350000000006,19.734925
9071,50.4725,18.4665
9807,52.2833,19.3333
9176,52.2892,22.2331
2558,51.91805,20.87645
5603,51.0514,20.4183
426,51.2663,18.44966666666667
8924,52.52270909090908,17.409836363636362
6987,52.489399999999996,21.264314285714285
5544,50.9333,23.3592
3983,53.6333,23.0
